UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-09-10 17:55:57.928,SSVEP_Task1,1,1,30,2,False,3
1,2025-09-10 17:56:06.659,SSVEP_Task1,1,2,30,2,True,3
1,2025-09-10 17:56:15.274,SSVEP_Task1,1,3,30,2,False,3
1,2025-09-10 17:56:23.523,SSVEP_Task1,1,4,30,2,False,3
1,2025-09-10 17:56:32.522,SSVEP_Task1,1,5,30,2,False,3
1,2025-09-10 17:56:40.803,SSVEP_Task1,1,6,30,2,True,3
1,2025-09-10 17:56:49.036,SSVEP_Task1,1,7,30,2,False,3
1,2025-09-10 17:56:57.553,SSVEP_Task1,1,8,30,2,False,3
1,2025-09-10 17:57:05.870,SSVEP_Task1,1,9,30,2,False,3
1,2025-09-10 17:57:14.071,SSVEP_Task1,1,10,30,2,False,3
1,2025-09-10 17:57:22.405,SSVEP_Task1,1,11,30,2,False,3
1,2025-09-10 17:57:43.541,SSVEP_Task1,2,1,20,1,False,3
1,2025-09-10 17:57:52.058,SSVEP_Task1,2,2,20,1,False,3
1,2025-09-10 17:58:00.488,SSVEP_Task1,2,3,20,1,False,3
1,2025-09-10 17:58:09.101,SSVEP_Task1,2,4,20,1,False,3
1,2025-09-10 17:58:17.781,SSVEP_Task1,2,5,20,1,False,3
